# Frozen export for the dashboard. Exported 2026-08-05 from the backtest notebook (private), frozen 2026-07-29.
# Columns: QLD_px = rebased total-return index, QLD_ret = daily return, Signal_alloc, Effective_alloc,
#   New_ret = E2 daily strategy return.
# Derived aggregates only (rebased index / rule outputs); no raw research inputs. NEVER regenerated by automation.
# Engine-vs-backtest verification: tests/test_signal_reference.py (exact match on every comparable day).
Period,QLD_px,QLD_ret,Signal_alloc,Effective_alloc,New_ret
2012-04-19,1.7281,-0.02062907339189568,1.0,1.0,-0.02062907339189568
2012-04-20,1.7163,-0.00682830854695915,1.0,1.0,-0.00682830854695915
2012-04-23,1.687,-0.01707160752782144,1.0,1.0,-0.017071607527821442
2012-04-24,1.6668,-0.01197391819798455,1.0,1.0,-0.011973918197984545
2012-04-25,1.7553,0.05309575233981279,1.0,1.0,0.053095752339812785
2012-04-26,1.7763,0.01196376687745682,1.0,1.0,0.011963766877456816
2012-04-27,1.7974,0.01187862410628848,1.0,1.0,0.011878624106288482
2012-04-30,1.7722,-0.01402025147435193,1.0,1.0,-0.01402025147435193
2012-05-01,1.7774,0.002934206071549594,1.0,1.0,0.0029342060715495943
2012-05-02,1.7856,0.004613480364577427,1.0,1.0,0.004613480364577427
2012-05-03,1.7485,-0.02077732974910407,1.0,1.0,-0.020777329749104068
2012-05-04,1.6618,-0.04958535887903914,1.0,1.0,-0.04958535887903914
2012-05-07,1.6641,0.001384041400890546,1.0,1.0,0.0013840414008905455
2012-05-08,1.6515,-0.007571660356949672,1.0,1.0,-0.007571660356949672
2012-05-09,1.646,-0.003330305782621945,1.0,1.0,-0.003330305782621945
2012-05-10,1.6338,-0.007411907654921057,1.0,1.0,-0.007411907654921057
2012-05-11,1.6347,0.0005508630187294195,1.0,1.0,0.0005508630187294195
2012-05-14,1.6047,-0.01835199119104425,1.0,1.0,-0.018351991191044248
2012-05-15,1.5931,-0.007228765501339884,1.0,1.0,-0.007228765501339884
2012-05-16,1.5714,-0.01362124160441913,1.0,1.0,-0.013621241604419132
2012-05-17,1.505,-0.04225531373297697,1.0,1.0,-0.04225531373297697
2012-05-18,1.4671,-0.02518272425249157,1.0,1.0,-0.025182724252491573
2012-05-21,1.546,0.0537795651284847,1.0,1.0,0.053779565128484697
2012-05-22,1.5432,-0.001811125485122966,1.0,1.0,-0.0018111254851229663
2012-05-23,1.5518,0.005572835666148412,1.0,1.0,0.005572835666148412
2012-05-24,1.5316,-0.01301714138419896,1.0,1.0,-0.01301714138419896
2012-05-25,1.5255,-0.003982763123530964,1.0,1.0,-0.0039827631235309635
2012-05-29,1.5637,0.02504097017371354,1.0,1.0,0.02504097017371354
2012-05-30,1.5384,-0.01617957408710113,1.0,1.0,-0.016179574087101134
2012-05-31,1.5252,-0.00858034321372858,1.0,1.0,-0.00858034321372858
2012-06-01,1.4432,-0.05376344086021501,1.0,1.0,-0.053763440860215006
2012-06-04,1.4646,0.01482815964523265,1.0,1.0,0.014828159645232653
2012-06-05,1.4775,0.008807865628840839,1.0,1.0,0.008807865628840839
2012-06-06,1.5463,0.0465651438240271,1.0,1.0,0.0465651438240271
2012-06-07,1.5325,-0.008924529522085,1.0,1.0,-0.008924529522085
2012-06-08,1.5637,0.02035889070146824,1.0,1.0,0.020358890701468235
2012-06-11,1.5139,-0.03184754108844412,1.0,1.0,-0.03184754108844412
2012-06-12,1.546,0.02120351410264876,1.0,1.0,0.021203514102648757
2012-06-13,1.5252,-0.01345407503234164,1.0,1.0,-0.01345407503234164
2012-06-14,1.5368,0.007605559926566974,1.0,1.0,0.007605559926566974
2012-06-15,1.5744,0.02446642373763663,1.0,1.0,0.024466423737636633
2012-06-18,1.6041,0.01886432926829262,1.0,1.0,0.018864329268292623
2012-06-19,1.6368,0.02038526276416674,1.0,1.0,0.020385262764166745
2012-06-20,1.6414,0.00281036168132931,1.0,1.0,0.0028103616813293097
2012-06-21,1.5579,-0.05087120750578766,1.0,1.0,-0.05087120750578766
2012-06-22,1.59,0.02060466011939144,1.0,1.0,0.020604660119391438
2012-06-25,1.5283,-0.03880503144654091,1.0,1.0,-0.038805031446540905
2012-06-26,1.5491,0.0136098933455473,1.0,1.0,0.013609893345547297
2012-06-27,1.5671,0.01161965011942412,1.0,1.0,0.011619650119424119
2012-06-28,1.5335,-0.02144087805500594,1.0,1.0,-0.02144087805500594
2012-06-29,1.6283,0.06181936746005867,1.0,1.0,0.06181936746005867
2012-07-02,1.6387,0.006387029417183498,1.0,1.0,0.0063870294171834985
2012-07-03,1.6656,0.01641545127235,1.0,1.0,0.01641545127235
2012-07-05,1.6674,0.001080691642651344,1.0,1.0,0.0010806916426513435
2012-07-06,1.6255,-0.0251289432649634,1.0,1.0,-0.0251289432649634
2012-07-09,1.6209,-0.002829898492771377,1.0,1.0,-0.0028298984927713766
2012-07-10,1.5885,-0.01998889505830093,1.0,1.0,-0.019988895058300926
2012-07-11,1.5702,-0.01152030217186029,1.0,1.0,-0.011520302171860286
2012-07-12,1.5423,-0.01776843714176535,1.0,1.0,-0.017768437141765347
2012-07-13,1.587,0.02898268819295846,1.0,1.0,0.02898268819295846
2012-07-16,1.579,-0.00504095778197855,1.0,1.0,-0.00504095778197855
2012-07-17,1.594,0.00949968334388851,1.0,1.0,0.00949968334388851
2012-07-18,1.6381,0.02766624843161836,1.0,1.0,0.027666248431618357
2012-07-19,1.6735,0.02161040229534228,1.0,1.0,0.02161040229534228
2012-07-20,1.631,-0.02539587690469081,1.0,1.0,-0.025395876904690806
2012-07-23,1.5925,-0.02360515021459231,1.0,1.0,-0.023605150214592308
2012-07-24,1.5653,-0.01708006279434859,1.0,1.0,-0.017080062794348594
2012-07-25,1.5436,-0.01386315722225762,1.0,1.0,-0.013863157222257616
2012-07-26,1.5833,0.02571909821197194,1.0,1.0,0.025719098211971936
2012-07-27,1.6628,0.0502115834017558,1.0,1.0,0.0502115834017558
2012-07-30,1.6576,-0.003127255232138637,1.0,1.0,-0.003127255232138637
2012-07-31,1.6549,-0.001628861003860949,1.0,1.0,-0.0016288610038609486
2012-08-01,1.6463,-0.005196688621668999,1.0,1.0,-0.005196688621668999
2012-08-02,1.635,-0.006863876571706284,1.0,1.0,-0.006863876571706284
2012-08-03,1.6952,0.03681957186544338,1.0,1.0,0.03681957186544338
2012-08-06,1.7225,0.01610429447852746,1.0,1.0,0.01610429447852746
2012-08-07,1.7515,0.01683599419448489,1.0,1.0,0.016835994194484893
2012-08-08,1.7482,-0.001884099343419932,1.0,1.0,-0.0018840993434199316
2012-08-09,1.7589,0.006120581169202666,1.0,1.0,0.006120581169202666
2012-08-10,1.7625,0.002046733754050845,1.0,1.0,0.0020467337540508446
2012-08-13,1.7702,0.004368794326241154,1.0,1.0,0.004368794326241154
2012-08-14,1.7723,0.001186306632019019,1.0,1.0,0.0011863066320190185
2012-08-15,1.7812,0.005021723184562399,1.0,1.0,0.005021723184562399
2012-08-16,1.8228,0.02335504154502588,1.0,1.0,0.02335504154502588
2012-08-17,1.8387,0.008722843976300299,1.0,1.0,0.008722843976300299
2012-08-20,1.8448,0.003317561320498097,1.0,1.0,0.003317561320498097
2012-08-21,1.8307,-0.007643104943625301,1.0,1.0,-0.007643104943625301
2012-08-22,1.8445,0.007538100180259022,1.0,1.0,0.007538100180259022
2012-08-23,1.8154,-0.01577663323393885,1.0,1.0,-0.015776633233938853
2012-08-24,1.8362,0.01145753002093208,1.0,1.0,0.011457530020932083
2012-08-27,1.8427,0.003539919398758196,1.0,1.0,0.0035399193987581956
2012-08-28,1.8427,0,1.0,1.0,0.0
2012-08-29,1.8424,-0.0001628045802355427,1.0,1.0,-0.00016280458023554267
2012-08-30,1.8057,-0.01991966999565786,1.0,1.0,-0.019919669995657863
2012-08-31,1.831,0.01401118679736379,1.0,1.0,0.014011186797363795
2012-09-04,1.8264,-0.002512288367012561,1.0,1.0,-0.0025122883670125606
2012-09-05,1.8219,-0.002463863337713534,1.0,1.0,-0.0024638633377135344
2012-09-06,1.9017,0.04380042812448526,1.0,1.0,0.04380042812448526
2012-09-07,1.8965,-0.002734395540831769,1.0,1.0,-0.002734395540831769
2012-09-10,1.8494,-0.02483522277880312,1.0,1.0,-0.024835222778803123
2012-09-11,1.8433,-0.003298367037958272,1.0,1.0,-0.003298367037958272
2012-09-12,1.8549,0.006293061357348195,1.0,1.0,0.006293061357348195
2012-09-13,1.9023,0.02555393821769369,1.0,1.0,0.025553938217693695
2012-09-14,1.9381,0.01881932397623931,1.0,1.0,0.01881932397623931
2012-09-17,1.9393,0.0006191630978793494,1.0,1.0,0.0006191630978793494
2012-09-18,1.943,0.001907904914144387,1.0,1.0,0.0019079049141443871
2012-09-19,1.9491,0.003139475038600015,1.0,1.0,0.0031394750386000148
2012-09-20,1.946,-0.001590477656354228,1.0,1.0,-0.0015904776563542278
2012-09-21,1.9476,0.000822199383350597,1.0,1.0,0.000822199383350597
2012-09-24,1.9219,-0.01319572807558023,1.0,1.0,-0.013195728075580226
2012-09-25,1.869,-0.02752484520526555,1.0,1.0,-0.027524845205265547
2012-09-26,1.8399,-0.01556982343499191,1.0,1.0,-0.015569823434991914
2012-09-27,1.8895,0.02695798684711126,1.0,1.0,0.02695798684711126
2012-09-28,1.8604,-0.01540089970891767,1.0,1.0,-0.01540089970891767
2012-10-01,1.8518,-0.004622661793162841,1.0,1.0,-0.004622661793162841
2012-10-02,1.8647,0.006966195053461632,1.0,1.0,0.006966195053461632
2012-10-03,1.8858,0.01131549310881108,1.0,1.0,0.011315493108811081
2012-10-04,1.8999,0.007476932866687935,1.0,1.0,0.007476932866687935
2012-10-05,1.8787,-0.01115848202536973,1.0,1.0,-0.011158482025369731
2012-10-08,1.8469,-0.0169265981795923,1.0,1.0,-0.0169265981795923
2012-10-09,1.7885,-0.03162055335968383,1.0,1.0,-0.031620553359683834
2012-10-10,1.7702,-0.01023203802068773,1.0,1.0,-0.010232038020687728
2012-10-11,1.7564,-0.007795729296124709,1.0,1.0,-0.007795729296124709
2012-10-12,1.7555,-0.0005124117513094495,1.0,1.0,-0.0005124117513094495
2012-10-15,1.7803,0.01412702933637133,1.0,1.0,0.014127029336371333
2012-10-16,1.832,0.02904004942987148,1.0,1.0,0.029040049429871484
2012-10-17,1.8307,-0.0007096069868995913,1.0,1.0,-0.0007096069868995913
2012-10-18,1.7888,-0.02288742011252531,1.0,1.0,-0.022887420112525314
2012-10-19,1.7026,-0.0481887298747764,1.0,1.0,-0.048188729874776404
2012-10-22,1.7209,0.0107482673558088,1.0,1.0,0.010748267355808805
2012-10-23,1.6867,-0.01987332209890169,1.0,1.0,-0.01987332209890169
2012-10-24,1.672,-0.008715242781763277,0.0,1.0,-0.008715242781763277
2012-10-25,1.6741,0.00125598086124401,0.0,1.0,0.0012559808612440104
2012-10-26,1.6839,0.005853891643271103,0.0,0.0,0.0
2012-10-31,1.6628,-0.01253043529900821,0.0,0.0,-0.0
2012-11-01,1.7105,0.02868655280250176,1.0,0.0,0.0
2012-11-02,1.6696,-0.02391113709441683,0.0,0.0,-0.0
2012-11-05,1.6952,0.01533301389554387,1.0,1.0,0.015333013895543868
2012-11-06,1.7026,0.004365266635205201,1.0,0.0,0.0
2012-11-07,1.6209,-0.04798543404205324,0.0,1.0,-0.04798543404205324
2012-11-08,1.5732,-0.0294280955024987,0.0,1.0,-0.029428095502498697
2012-11-09,1.5851,0.007564200355962392,0.0,0.0,0.0
2012-11-12,1.5824,-0.001703362563876043,0.0,0.0,-0.0
2012-11-13,1.5625,-0.01257583417593533,0.0,0.0,-0.0
2012-11-14,1.524,-0.02464,0.0,0.0,-0.0
2012-11-15,1.5127,-0.007414698162729771,0.0,0.0,-0.0
2012-11-16,1.5255,0.008461691016063977,0.0,0.0,0.0
2012-11-19,1.5989,0.04811537200917715,0.0,0.0,0.0
2012-11-20,1.5998,0.0005628869848022244,0.0,0.0,0.0
2012-11-21,1.6075,0.004813101637704653,0.0,0.0,0.0
2012-11-23,1.6552,0.02967340590979783,0.0,0.0,0.0
2012-11-26,1.6717,0.009968583856935664,0.0,0.0,0.0
2012-11-27,1.6585,-0.007896153616079316,0.0,0.0,-0.0
2012-11-28,1.687,0.01718420259270426,0.0,0.0,0.0
2012-11-29,1.7069,0.01179608772969765,1.0,0.0,0.0
2012-11-30,1.7029,-0.002343429609233061,1.0,0.0,-0.0
2012-12-03,1.6971,-0.003405954548123757,1.0,1.0,-0.0034059545481237574
2012-12-04,1.69,-0.004183607330151551,1.0,1.0,-0.004183607330151551
2012-12-05,1.6546,-0.02094674556213005,1.0,1.0,-0.020946745562130054
2012-12-06,1.6757,0.01275232684636762,1.0,1.0,0.012752326846367623
2012-12-07,1.6555,-0.01205466372262343,1.0,1.0,-0.012054663722623427
2012-12-10,1.6659,0.006282090003020269,1.0,1.0,0.006282090003020269
2012-12-11,1.7096,0.02623206675070544,1.0,1.0,0.02623206675070544
2012-12-12,1.7004,-0.005381375760411866,1.0,1.0,-0.005381375760411866
2012-12-13,1.6744,-0.01529051987767571,1.0,1.0,-0.015290519877675712
2012-12-14,1.6433,-0.01857381748686104,0.0,1.0,-0.018573817486861044
2012-12-17,1.6882,0.02732306943345697,1.0,1.0,0.02732306943345697
2012-12-18,1.7381,0.02955810922876445,1.0,0.0,0.0
2012-12-19,1.7228,-0.008802715608998257,1.0,1.0,-0.008802715608998257
2012-12-20,1.7215,-0.0007545855583933614,1.0,1.0,-0.0007545855583933614
2012-12-21,1.6876,-0.01969212895730466,1.0,1.0,-0.019692128957304655
2012-12-24,1.6784,-0.00545152879829347,0.0,1.0,-0.00545152879829347
2012-12-26,1.6518,-0.01584842707340317,0.0,1.0,-0.01584842707340317
2012-12-27,1.6457,-0.003692941034023511,0.0,0.0,-0.0
2012-12-28,1.6135,-0.01956614206720542,0.0,0.0,-0.0
2012-12-31,1.6788,0.04047102572048344,0.0,0.0,0.0
2013-01-02,1.7872,0.06456993090302587,1.0,0.0,0.0
2013-01-03,1.7707,-0.009232318710832521,1.0,0.0,-0.0
2013-01-04,1.7578,-0.007285254419156173,1.0,1.0,-0.007285254419156173
2013-01-07,1.7612,0.0019342359767891,1.0,1.0,0.0019342359767891004
2013-01-08,1.7563,-0.002782193958664636,1.0,1.0,-0.002782193958664636
2013-01-09,1.7642,0.004498092580994095,1.0,1.0,0.004498092580994095
2013-01-10,1.786,0.01235687563768284,1.0,1.0,0.01235687563768284
2013-01-11,1.7918,0.003247480403135494,1.0,1.0,0.0032474804031354942
2013-01-14,1.775,-0.009376046433753893,1.0,1.0,-0.009376046433753893
2013-01-15,1.7581,-0.009521126760563381,1.0,1.0,-0.009521126760563381
2013-01-16,1.7716,0.007678744098742918,1.0,1.0,0.007678744098742918
2013-01-17,1.7878,0.0091442763603522,1.0,1.0,0.0091442763603522
2013-01-18,1.7814,-0.003579818771674681,1.0,1.0,-0.003579818771674681
2013-01-22,1.7878,0.003592679914673935,1.0,1.0,0.003592679914673935
2013-01-23,1.8056,0.009956370958720262,1.0,1.0,0.009956370958720262
2013-01-24,1.7584,-0.02614089499335404,1.0,1.0,-0.026140894993354036
2013-01-25,1.7762,0.01012283894449495,1.0,1.0,0.01012283894449495
2013-01-28,1.7835,0.004109897534061435,1.0,1.0,0.004109897534061435
2013-01-29,1.7768,-0.003756658256237833,1.0,1.0,-0.0037566582562378326
2013-01-30,1.7783,0.0008442143178748474,1.0,1.0,0.0008442143178748474
2013-01-31,1.7679,-0.005848282067142718,1.0,1.0,-0.005848282067142718
2013-02-01,1.8093,0.02341761411844545,1.0,1.0,0.02341761411844545
2013-02-04,1.7459,-0.03504117614547053,1.0,1.0,-0.03504117614547053
2013-02-05,1.8001,0.03104416060484572,1.0,1.0,0.031044160604845716
2013-02-06,1.7866,-0.007499583356480266,1.0,1.0,-0.007499583356480266
2013-02-07,1.7903,0.002070972797492354,1.0,1.0,0.002070972797492354
2013-02-08,1.8267,0.02033178796849699,1.0,1.0,0.020331787968496995
2013-02-11,1.827,0.000164230579734026,1.0,1.0,0.000164230579734026
2013-02-12,1.812,-0.008210180623973717,1.0,1.0,-0.008210180623973717
2013-02-13,1.8249,0.007119205298013132,1.0,1.0,0.0071192052980131315
2013-02-14,1.8227,-0.001205545509342931,1.0,1.0,-0.0012055455093429313
2013-02-15,1.8139,-0.004828002414001165,1.0,1.0,-0.004828002414001165
2013-02-19,1.8393,0.01400297701086051,1.0,1.0,0.014002977010860507
2013-02-20,1.7826,-0.03082694503343664,1.0,1.0,-0.030826945033436637
2013-02-21,1.7443,-0.02148547066083251,1.0,1.0,-0.021485470660832506
2013-02-22,1.7789,0.01983603737889128,1.0,1.0,0.01983603737889128
2013-02-25,1.7345,-0.02495924447692399,1.0,1.0,-0.024959244476923992
2013-02-26,1.7471,0.007264341308734545,1.0,1.0,0.007264341308734545
2013-02-27,1.7823,0.02014767328716149,1.0,1.0,0.020147673287161494
2013-02-28,1.7765,-0.003254222072602841,1.0,1.0,-0.0032542220726028415
2013-03-01,1.7909,0.008105826062482446,1.0,1.0,0.008105826062482446
2013-03-04,1.8074,0.0092132447372828,1.0,1.0,0.0092132447372828
2013-03-05,1.8619,0.03015381210578738,1.0,1.0,0.03015381210578738
2013-03-06,1.8515,-0.00558569203501813,1.0,1.0,-0.0055856920350181305
2013-03-07,1.8619,0.005617067242776219,1.0,1.0,0.005617067242776219
2013-03-08,1.8641,0.001181588699715297,1.0,1.0,0.001181588699715297
2013-03-11,1.8769,0.006866584410707643,1.0,1.0,0.0068665844107076435
2013-03-12,1.8638,-0.006979594011401802,1.0,1.0,-0.006979594011401802
2013-03-13,1.8573,-0.003487498658654387,1.0,1.0,-0.0034874986586543866
2013-03-14,1.8705,0.007107090938459182,1.0,1.0,0.007107090938459182
2013-03-15,1.8601,-0.005560010692328254,1.0,1.0,-0.005560010692328254
2013-03-18,1.8503,-0.005268533949787657,1.0,1.0,-0.005268533949787657
2013-03-19,1.8451,-0.002810355077555005,1.0,1.0,-0.0028103550775550046
2013-03-20,1.8682,0.01251964663161886,1.0,1.0,0.012519646631618864
2013-03-21,1.8286,-0.02119687399636017,1.0,1.0,-0.021196873996360166
2013-03-22,1.8626,0.01859345947719571,1.0,1.0,0.018593459477195706
2013-03-25,1.8482,-0.007731128530011788,1.0,1.0,-0.007731128530011788
2013-03-26,1.8697,0.01163294015799154,1.0,1.0,0.011632940157991545
2013-03-27,1.8743,0.002460287746697487,1.0,1.0,0.002460287746697487
2013-03-28,1.8844,0.005388678439950834,1.0,1.0,0.005388678439950834
2013-04-01,1.8574,-0.01432816811717263,1.0,1.0,-0.014328168117172635
2013-04-02,1.8869,0.01588241628082265,1.0,1.0,0.015882416280822653
2013-04-03,1.8525,-0.01823096083523235,1.0,1.0,-0.018230960835232346
2013-04-04,1.854,0.0008097165991902688,1.0,1.0,0.0008097165991902688
2013-04-05,1.8224,-0.01704422869471423,1.0,1.0,-0.017044228694714225
2013-04-08,1.8421,0.01080992098331879,1.0,1.0,0.010809920983318788
2013-04-09,1.8654,0.01264860756745012,1.0,1.0,0.01264860756745012
2013-04-10,1.9391,0.03950895250348463,1.0,1.0,0.03950895250348463
2013-04-11,1.9354,-0.001908101696663445,1.0,1.0,-0.0019081016966634445
2013-04-12,1.9338,-0.0008267024904412557,1.0,1.0,-0.0008267024904412557
2013-04-15,1.858,-0.0391974351018719,1.0,1.0,-0.0391974351018719
2013-04-16,1.9078,0.02680301399354135,1.0,1.0,0.026803013993541347
2013-04-17,1.8332,-0.03910263130307157,1.0,1.0,-0.03910263130307157
2013-04-18,1.7816,-0.02814750163648261,1.0,1.0,-0.028147501636482608
2013-04-19,1.831,0.02772788504714851,1.0,1.0,0.027727885047148515
2013-04-22,1.8663,0.01927908246859644,1.0,1.0,0.019279082468596442
2013-04-23,1.9025,0.01939666720248612,1.0,1.0,0.019396667202486118
2013-04-24,1.901,-0.0007884362680683488,1.0,1.0,-0.0007884362680683488
2013-04-25,1.9213,0.01067859021567585,1.0,1.0,0.010678590215675854
2013-04-26,1.9105,-0.005621193983240458,1.0,1.0,-0.005621193983240458
2013-04-29,1.9452,0.01816278461135834,1.0,1.0,0.01816278461135834
2013-04-30,1.9722,0.01388032078963608,1.0,1.0,0.01388032078963608
2013-05-01,1.9556,-0.008416996247844977,1.0,1.0,-0.008416996247844977
2013-05-02,2.0041,0.02480057271425662,1.0,1.0,0.02480057271425662
2013-05-03,2.0517,0.02375130981487938,1.0,1.0,0.023751309814879384
2013-05-06,2.0668,0.007359750450845803,1.0,1.0,0.007359750450845803
2013-05-07,2.0643,-0.001209599380685322,1.0,1.0,-0.0012095993806853222
2013-05-08,2.0849,0.009979169694327661,1.0,1.0,0.009979169694327661
2013-05-09,2.0809,-0.001918557244951824,1.0,1.0,-0.001918557244951824
2013-05-10,2.103,0.01062040463261082,1.0,1.0,0.010620404632610825
2013-05-13,2.11,0.003328578221587941,1.0,1.0,0.003328578221587941
2013-05-14,2.1312,0.01004739336492899,1.0,1.0,0.010047393364928991
2013-05-15,2.1395,0.003894519519519468,1.0,1.0,0.003894519519519468
2013-05-16,2.1358,-0.001729376022435059,1.0,1.0,-0.0017293760224350585
2013-05-17,2.1748,0.01826013671692084,1.0,1.0,0.01826013671692084
2013-05-20,2.1687,-0.002804855618907531,1.0,1.0,-0.0028048556189075313
2013-05-21,2.1727,0.001844422926176925,1.0,1.0,0.0018444229261769252
2013-05-22,2.138,-0.01597091176876697,1.0,1.0,-0.01597091176876697
2013-05-23,2.1245,-0.006314312441534131,1.0,1.0,-0.006314312441534131
2013-05-24,2.1242,-0.0001412096963990805,1.0,1.0,-0.00014120969639908054
2013-05-28,2.1512,0.01271066754542871,1.0,1.0,0.012710667545428711
2013-05-29,2.1303,-0.009715507623651809,1.0,1.0,-0.009715507623651809
2013-05-30,2.1524,0.01037412570999385,1.0,1.0,0.010374125709993853
2013-05-31,2.1125,-0.01853744657126943,1.0,1.0,-0.018537446571269434
2013-06-03,2.1214,0.00421301775147942,1.0,1.0,0.00421301775147942
2013-06-04,2.0993,-0.01041764872254169,1.0,1.0,-0.010417648722541695
2013-06-05,2.0459,-0.02543705044538647,1.0,1.0,-0.025437050445386467
2013-06-06,2.0609,0.00733173664401976,1.0,1.0,0.0073317366440197596
2013-06-07,2.1192,0.02828861177155617,1.0,1.0,0.02828861177155617
2013-06-10,2.1223,0.001462816157040248,1.0,1.0,0.0014628161570402476
2013-06-11,2.0796,-0.0201196814776422,1.0,1.0,-0.020119681477642204
2013-06-12,2.0311,-0.02332179265243328,1.0,1.0,-0.023321792652433282
2013-06-13,2.0809,0.02451873369110347,1.0,1.0,0.024518733691103467
2013-06-14,2.0554,-0.01225431303762803,1.0,1.0,-0.012254313037628028
2013-06-17,2.0932,0.01839058090882539,1.0,1.0,0.018390580908825394
2013-06-18,2.1278,0.01652971526848845,1.0,1.0,0.016529715268488454
2013-06-19,2.0803,-0.02232352664724147,1.0,1.0,-0.022323526647241465
2013-06-20,1.9787,-0.04883910974378691,1.0,1.0,-0.04883910974378691
2013-06-21,1.9615,-0.008692575933693769,1.0,1.0,-0.008692575933693769
2013-06-24,1.9219,-0.02018863114963043,1.0,1.0,-0.02018863114963043
2013-06-25,1.9486,0.01389250221135341,1.0,1.0,0.013892502211353408
2013-06-26,1.9817,0.01698655444934816,1.0,1.0,0.016986554449348157
2013-06-27,2.0014,0.009940959782005265,1.0,1.0,0.009940959782005265
2013-06-28,2.0032,0.0008993704406916603,1.0,1.0,0.0008993704406916603
2013-07-01,2.0321,0.01442691693290721,1.0,1.0,0.014426916932907208
2013-07-02,2.0327,0.0002952610599873395,1.0,1.0,0.00029526105998733954
2013-07-03,2.0499,0.00846165198996407,1.0,1.0,0.00846165198996407
2013-07-05,2.0796,0.01448851163471399,1.0,1.0,0.014488511634713985
2013-07-08,2.0833,0.001779188305443213,1.0,1.0,0.0017791883054432134
2013-07-09,2.1088,0.01224019584313352,1.0,1.0,0.012240195843133517
2013-07-10,2.1343,0.01209218512898325,1.0,1.0,0.012092185128983246
2013-07-11,2.2224,0.041278170828843,1.0,1.0,0.041278170828843
2013-07-12,2.2387,0.007334413246940397,1.0,1.0,0.007334413246940397
2013-07-15,2.2491,0.004645553222852428,1.0,1.0,0.004645553222852428
2013-07-16,2.2433,-0.002578809301498342,1.0,1.0,-0.0025788093014983415
2013-07-17,2.2534,0.004502295725048011,1.0,1.0,0.004502295725048011
2013-07-18,2.242,-0.005059021922428353,1.0,1.0,-0.005059021922428353
2013-07-19,2.1966,-0.02024977698483488,1.0,1.0,-0.020249776984834877
2013-07-22,2.2073,0.004871164526996319,1.0,1.0,0.004871164526996319
2013-07-23,2.177,-0.01372717800027179,1.0,1.0,-0.01372717800027179
2013-07-24,2.1902,0.00606338998621947,1.0,1.0,0.0060633899862194696
2013-07-25,2.2162,0.0118710620034701,1.0,1.0,0.011871062003470101
2013-07-26,2.2402,0.01082934753181131,1.0,1.0,0.010829347531811306
2013-07-29,2.2322,-0.0035711097223462,1.0,1.0,-0.0035711097223461996
2013-07-30,2.2549,0.01016933966490452,1.0,1.0,0.01016933966490452
2013-07-31,2.2647,0.00434609073573089,1.0,1.0,0.00434609073573089
2013-08-01,2.3096,0.0198260255221443,1.0,1.0,0.019826025522144297
2013-08-02,2.3366,0.01169033598891578,1.0,1.0,0.011690335988915779
2013-08-05,2.34,0.001455105709150084,1.0,1.0,0.001455105709150084
2013-08-06,2.312,-0.01196581196581192,1.0,1.0,-0.011965811965811923
2013-08-07,2.3034,-0.003719723183390977,1.0,1.0,-0.003719723183390977
2013-08-08,2.3243,0.009073543457497779,1.0,1.0,0.009073543457497779
2013-08-09,2.3074,-0.007271006324484852,1.0,1.0,-0.007271006324484852
2013-08-12,2.316,0.00372713877091102,1.0,1.0,0.0037271387709110204
2013-08-13,2.3418,0.01113989637305712,1.0,1.0,0.011139896373057123
2013-08-14,2.3255,-0.006960457767529293,1.0,1.0,-0.006960457767529293
2013-08-15,2.2482,-0.03324016340571911,1.0,1.0,-0.033240163405719114
2013-08-16,2.2439,-0.001912641224090517,1.0,1.0,-0.0019126412240905166
2013-08-19,2.2368,-0.003164133874058561,1.0,1.0,-0.003164133874058561
2013-08-20,2.2565,0.008807224606580677,1.0,1.0,0.008807224606580677
2013-08-21,2.2408,-0.00695767781963208,1.0,1.0,-0.00695767781963208
2013-08-22,2.2832,0.01892181363798628,1.0,1.0,0.018921813637986284
2013-08-23,2.3157,0.01423440784863361,1.0,1.0,0.014234407848633612
2013-08-26,2.3163,0.0002591009198082972,1.0,1.0,0.0002591009198082972
2013-08-27,2.2205,-0.04135906402452194,1.0,1.0,-0.04135906402452194
2013-08-28,2.2405,0.009006980409817622,1.0,1.0,0.009006980409817622
2013-08-29,2.2709,0.01356839991073433,1.0,1.0,0.01356839991073433
2013-08-30,2.2411,-0.01312255053062672,1.0,1.0,-0.01312255053062672
2013-09-03,2.2644,0.01039668020168683,1.0,1.0,0.010396680201686825
2013-09-04,2.3154,0.02252252252252229,1.0,1.0,0.022522522522522292
2013-09-05,2.3234,0.003455126544009701,1.0,1.0,0.003455126544009701
2013-09-06,2.3286,0.002238099337178223,1.0,1.0,0.002238099337178223
2013-09-09,2.382,0.02293223396031974,1.0,1.0,0.022932233960319737
2013-09-10,2.4063,0.01020151133501246,1.0,1.0,0.010201511335012459
2013-09-11,2.3974,-0.003698624444167242,1.0,1.0,-0.0036986244441672422
2013-09-12,2.3927,-0.0019604571619255,1.0,1.0,-0.0019604571619254996
2013-09-13,2.397,0.001797132946044222,1.0,1.0,0.001797132946044222
2013-09-16,2.3832,-0.005757196495619454,1.0,1.0,-0.005757196495619454
2013-09-17,2.4158,0.01367908694192677,1.0,1.0,0.013679086941926766
2013-09-18,2.4732,0.02376024505339847,1.0,1.0,0.023760245053398465
